date,open,high,low.close,volume,unadjClose,flag
19760908,105.03,105.73,104.34,104.94,1975,104.94,1.0
19760909,104.94,105.12,103.91,104.4,1654,104.4,1.0
19760910,104.4,105.03,103.79,104.65,1693,104.65,1.0
19760913,104.65,105.29,103.88,104.29,1610,104.29,1.0
19760914,104.29,104.5,103.31,103.94,1555,103.94,1.0
19760915,103.94,104.7,103.28,104.25,1757,104.25,1.0
19760916,104.25,105.59,103.84,105.34,1962,105.34,1.0
19760917,105.34,106.81,105.14,106.27,2827,106.27,1.0
19760920,106.27,107.2,105.74,106.32,2173,106.32,1.0
19760921,106.32,108.13,106.09,107.83,3030,107.83,1.0
19760922,107.83,108.72,106.92,107.46,3297,107.46,1.0
19760923,107.46,107.96,106.4,106.92,2421,106.92,1.0
19760924,106.92,107.36,106.03,106.8,1740,106.8,1.0
19760927,106.8,107.7,106.35,107.27,1743,107.27,1.0
19760928,107.27,107.54,105.61,105.92,2044,105.92,1.0
19760929,105.92,106.45,104.83,105.37,1809,105.37,1.0
19760930,105.37,105.84,104.57,105.24,1470,105.24,1.0
19761001,105.24,105.75,103.6,104.17,2062,104.17,1.0
19761004,104.17,104.62,103.42,104.03,1263,104.03,1.0
19761005,104.03,104.25,102.51,103.23,1920,103.23,1.0
19761006,103.23,103.72,102.05,102.97,2087,102.97,1.0
19761007,102.97,103.9,102.16,103.54,1983,103.54,1.0
19761008,103.54,104.0,102.24,102.56,1674,102.56,1.0
19761011,102.48,102.48,100.98,101.64,1462,101.64,1.0
19761012,101.64,102.19,100.38,100.81,1821,100.81,1.0
19761013,100.81,102.44,100.54,102.12,2169,102.12,1.0
19761014,102.12,102.14,100.28,100.85,1861,100.85,1.0
19761015,100.85,101.5,100.02,100.88,1621,100.88,1.0
19761018,100.88,101.99,100.62,101.47,1571,101.47,1.0
19761019,101.47,102.04,100.42,101.45,1620,101.45,1.0
19761020,101.45,102.23,100.81,101.74,1586,101.74,1.0
19761021,101.74,102.32,100.49,100.77,1798,100.77,1.0
19761022,100.77,100.93,99.24,99.96,1787,99.96,1.0
19761025,99.96,100.6,99.21,100.07,1331,100.07,1.0
19761026,100.07,101.5,99.91,101.06,1549,101.06,1.0
19761027,101.06,102.12,100.61,101.76,1579,101.76,1.0
19761028,101.76,102.5,101.12,101.61,1692,101.61,1.0
19761029,101.61,103.1,101.15,102.9,1703,102.9,1.0
19761101,102.9,103.78,102.19,103.1,1839,103.1,1.0
19761103,102.49,102.49,100.73,101.92,1935,101.92,1.0
19761104,101.92,103.16,101.4,102.41,2170,102.41,1.0
19761105,102.41,102.7,100.48,100.82,2078,100.82,1.0
19761108,100.62,100.62,99.1,99.6,1652,99.6,1.0
19761109,99.6,100.21,98.38,99.32,1921,99.32,1.0
19761110,99.32,99.98,98.18,98.81,1889,98.81,1.0
19761111,98.81,99.89,98.35,99.64,1323,99.64,1.0
19761112,99.64,99.95,98.51,99.24,1555,99.24,1.0
19761115,99.24,100.16,98.53,99.9,1671,99.9,1.0
19761116,99.9,101.12,99.44,100.04,2102,100.04,1.0
19761117,100.04,101.32,99.64,100.61,1990,100.61,1.0
19761118,100.61,102.22,100.49,101.89,2400,101.89,1.0
19761119,101.89,102.77,101.17,101.92,2455,101.92,1.0
19761122,101.92,103.15,101.63,102.59,2093,102.59,1.0
19761123,102.59,102.9,101.5,101.96,1909,101.96,1.0
19761124,101.96,102.85,101.41,102.41,2042,102.41,1.0
19761126,102.41,103.51,102.13,103.15,1500,103.15,1.0
19761129,103.15,103.46,102.07,102.44,1875,102.44,1.0
19761130,102.44,102.72,101.46,102.1,1703,102.1,1.0
19761201,102.1,103.03,101.62,102.49,2196,102.49,1.0
19761202,102.49,103.3,101.7,102.12,2330,102.12,1.0
19761203,102.12,103.31,101.75,102.76,2264,102.76,1.0
19761206,102.76,104.15,102.53,103.56,2483,103.56,1.0
19761207,103.56,104.4,102.96,103.49,2614,103.49,1.0
19761208,103.49,104.4,102.94,104.08,2456,104.08,1.0
19761209,104.08,105.27,103.71,104.51,3180,104.51,1.0
19761210,104.51,105.36,103.9,104.7,2596,104.7,1.0
19761213,104.7,105.33,103.94,104.63,2483,104.63,1.0
19761214,104.63,105.44,103.8,105.07,2513,105.07,1.0
19761215,105.07,105.89,104.33,105.14,2830,105.14,1.0
19761216,105.14,105.53,104.07,104.8,2392,104.8,1.0
19761217,104.8,105.6,103.89,104.26,2387,104.26,1.0
19761220,104.26,104.63,103.21,103.65,2069,103.65,1.0
19761221,103.65,104.66,102.99,104.22,2439,104.22,1.0
19761222,104.22,105.59,104.03,104.71,2697,104.71,1.0
19761223,104.71,105.49,104.09,104.84,2456,104.84,1.0
19761227,104.84,106.31,104.58,106.06,2013,106.06,1.0
19761228,106.06,107.36,105.9,106.77,2579,106.77,1.0
19761229,106.77,107.17,105.83,106.34,2191,106.34,1.0
19761230,106.34,107.41,105.97,106.88,2370,106.88,1.0
19761231,106.88,107.82,106.55,107.46,1917,107.46,1.0
19770103,107.46,107.97,106.42,107.0,2128,107.0,1.0
19770104,107.0,107.31,105.4,105.7,2274,105.7,1.0
19770105,105.7,106.07,104.33,104.76,2501,104.76,1.0
19770106,104.76,105.86,104.4,105.02,2392,105.02,1.0
19770107,105.02,105.59,104.3,105.01,2172,105.01,1.0
19770110,105.01,105.75,104.46,105.2,2086,105.2,1.0
19770111,105.2,105.6,103.76,104.12,2410,104.12,1.0
19770112,104.12,104.18,102.75,103.4,2267,103.4,1.0
19770113,103.4,104.6,103.21,104.2,2478,104.2,1.0
19770114,104.2,104.71,103.37,104.01,2448,104.01,1.0
19770117,104.01,104.37,103.04,103.73,2106,103.73,1.0
19770118,103.73,104.29,102.71,103.32,2438,103.32,1.0
19770119,103.32,104.38,102.83,103.85,2712,103.85,1.0
19770120,103.85,104.45,102.5,102.97,2652,102.97,1.0
19770121,102.97,103.91,102.35,103.32,2393,103.32,1.0
19770124,103.32,104.06,102.5,103.25,2289,103.25,1.0
19770125,103.25,104.08,102.42,103.13,2634,103.13,1.0
19770126,103.13,103.48,101.84,102.34,2784,102.34,1.0
19770127,102.34,102.81,101.27,101.79,2436,101.79,1.0
19770128,101.79,102.61,101.08,101.93,2270,101.93,1.0
19770131,101.93,102.44,100.91,102.03,2292,102.03,1.0
19770201,102.03,103.06,101.57,102.54,2370,102.54,1.0
19770202,102.54,103.32,101.89,102.36,2570,102.36,1.0
19770203,102.36,102.57,101.28,101.85,2379,101.85,1.0
19770204,101.85,102.71,101.3,101.88,2313,101.88,1.0
19770207,101.88,102.43,101.25,101.89,2070,101.89,1.0
19770208,101.89,102.65,101.16,101.6,2404,101.6,1.0
19770209,101.6,101.88,100.12,100.73,2364,100.73,1.0
19770210,100.73,101.51,100.16,100.82,2234,100.82,1.0
19770211,100.82,101.18,99.74,100.22,2051,100.22,1.0
19770214,100.22,101.06,99.51,100.74,1923,100.74,1.0
19770215,100.74,101.67,100.35,101.04,2162,101.04,1.0
19770216,101.04,102.22,100.68,101.5,2343,101.5,1.0
19770217,101.5,101.76,100.43,100.92,1904,100.92,1.0
19770218,100.92,101.13,99.95,100.49,1804,100.49,1.0
19770222,100.49,101.22,99.94,100.49,1773,100.49,1.0
19770223,100.49,100.95,99.78,100.19,1824,100.19,1.0
19770224,100.19,100.42,99.18,99.6,1973,99.6,1.0
19770225,99.6,100.02,98.82,99.48,1761,99.48,1.0
19770228,99.48,100.06,98.91,99.82,1622,99.82,1.0
19770301,99.82,101.03,99.65,100.66,1948,100.66,1.0
19770302,100.66,101.24,99.97,100.39,1801,100.39,1.0
19770303,100.39,101.28,100.01,100.88,1756,100.88,1.0
19770304,100.88,101.67,100.52,101.2,1895,101.2,1.0
19770307,101.2,101.77,100.64,101.25,1741,101.25,1.0
19770308,101.25,101.85,100.48,100.87,1952,100.87,1.0
19770309,100.87,100.89,99.63,100.1,1968,100.1,1.0
19770310,100.1,100.96,99.49,100.67,1862,100.67,1.0
19770311,100.67,101.37,100.14,100.65,1823,100.65,1.0
19770314,100.65,101.75,100.24,101.42,1929,101.42,1.0
19770315,101.42,102.61,101.34,101.98,2394,101.98,1.0
19770316,101.98,102.7,101.52,102.17,2214,102.17,1.0
19770317,102.17,102.58,101.28,102.08,2070,102.08,1.0
19770318,102.08,102.61,101.39,101.86,1984,101.86,1.0
19770321,101.86,102.13,100.92,101.31,1804,101.31,1.0
19770322,101.31,101.58,100.35,101.0,1866,101.0,1.0
19770323,101.0,101.42,99.88,100.2,1936,100.2,1.0
19770324,100.2,100.6,99.26,99.7,1965,99.7,1.0
19770325,99.7,100.05,98.71,99.06,1655,99.06,1.0
19770328,99.06,99.54,98.35,99.0,1671,99.0,1.0
19770329,99.0,100.12,98.95,99.69,1703,99.69,1.0
19770330,99.69,99.99,98.18,98.54,1881,98.54,1.0
19770331,98.54,99.14,97.8,98.42,1651,98.42,1.0
19770401,98.42,99.57,98.38,99.21,1705,99.21,1.0
19770404,99.21,99.5,97.98,98.23,1625,98.23,1.0
19770405,98.23,98.6,97.43,98.01,1833,98.01,1.0
19770406,98.01,98.61,97.45,97.91,1660,97.91,1.0
19770407,97.91,98.65,97.48,98.35,1726,98.35,1.0
19770411,98.35,99.37,98.08,98.88,1765,98.88,1.0
19770412,98.97,100.58,98.97,100.15,2376,100.15,1.0
19770413,100.15,100.72,99.02,100.16,2180,100.16,1.0
19770414,100.42,102.07,100.42,101.0,3049,101.0,1.0
19770415,101.0,101.63,100.35,101.04,2023,101.04,1.0
19770418,101.04,101.36,100.09,100.54,1783,100.54,1.0
19770419,100.54,100.81,99.58,100.07,1951,100.07,1.0
19770420,100.07,100.98,99.49,100.4,2509,100.4,1.0
19770421,100.4,101.2,99.35,99.75,2274,99.75,1.0
19770422,99.67,99.67,98.08,98.44,2070,98.44,1.0
19770425,98.32,98.32,96.54,97.15,2044,97.15,1.0
19770426,97.15,97.94,96.53,97.11,2004,97.11,1.0
19770427,97.11,98.47,96.9,97.96,2059,97.96,1.0
19770428,97.96,98.77,97.47,98.2,1837,98.2,1.0
19770429,98.2,98.87,97.58,98.44,1833,98.44,1.0
19770502,98.44,99.26,97.97,98.93,1797,98.93,1.0
19770503,98.93,99.96,98.72,99.43,2195,99.43,1.0
19770504,99.43,100.56,98.9,99.96,2333,99.96,1.0
19770505,99.96,100.79,99.28,100.11,2345,100.11,1.0
19770506,100.11,100.2,98.95,99.49,1937,99.49,1.0
19770509,99.49,99.78,98.66,99.18,1523,99.18,1.0
19770510,99.18,100.09,98.82,99.47,2109,99.47,1.0
19770511,99.47,99.77,98.4,98.78,1898,98.78,1.0
19770512,98.78,99.25,97.91,98.73,2198,98.73,1.0
19770513,98.73,99.52,98.37,99.03,1978,99.03,1.0
19770516,99.03,99.98,98.79,99.47,2117,99.47,1.0
19770517,99.47,100.11,98.76,99.77,2229,99.77,1.0
19770518,99.77,100.93,99.58,100.3,2780,100.3,1.0
19770519,100.3,100.74,99.49,99.88,2128,99.88,1.0
19770520,99.88,100.12,98.91,99.45,1895,99.45,1.0
19770523,99.35,99.35,97.88,98.15,1829,98.15,1.0
19770524,98.15,98.25,97.0,97.67,2005,97.67,1.0
19770525,97.67,98.14,96.5,96.77,2071,96.77,1.0
19770526,96.77,97.47,96.2,97.01,1862,97.01,1.0
19770527,97.01,97.26,95.92,96.27,1573,96.27,1.0
19770531,96.27,96.75,95.52,96.12,1780,96.12,1.0
19770601,96.12,97.27,95.89,96.93,1832,96.93,1.0
19770602,96.93,97.53,96.23,96.74,1862,96.74,1.0
19770603,96.74,98.12,96.55,97.69,2033,97.69,1.0
19770606,97.69,98.26,96.89,97.23,1893,97.23,1.0
19770607,97.23,98.01,96.6,97.73,2111,97.73,1.0
19770608,97.73,98.75,97.49,98.2,2220,98.2,1.0
19770609,98.2,98.62,97.51,98.14,1994,98.14,1.0
19770610,98.14,98.86,97.68,98.46,2063,98.46,1.0
19770613,98.46,99.21,98.06,98.74,2025,98.74,1.0
19770614,98.76,100.12,98.76,99.86,2539,99.86,1.0
19770615,99.86,100.31,99.12,99.61,2264,99.61,1.0
19770616,99.61,100.33,98.91,99.85,2431,99.85,1.0
19770617,99.85,100.47,99.34,99.97,2196,99.97,1.0
19770620,99.97,100.76,99.56,100.42,2295,100.42,1.0
19770621,100.42,101.41,100.16,100.74,2973,100.74,1.0
19770622,100.74,101.07,99.9,100.46,2507,100.46,1.0
19770623,100.46,101.1,99.88,100.62,2433,100.62,1.0
19770624,100.62,101.65,100.41,101.19,2749,101.19,1.0
19770627,101.19,101.63,100.47,100.98,1987,100.98,1.0
19770628,100.98,101.36,99.87,100.14,2267,100.14,1.0
19770629,100.14,100.49,99.3,100.11,1900,100.11,1.0
19770630,100.11,100.88,99.68,100.48,1941,100.48,1.0
19770701,100.48,100.76,99.63,100.1,1816,100.1,1.0
19770705,100.1,100.72,99.62,100.09,1685,100.09,1.0
19770706,100.09,100.41,99.2,99.58,2123,99.58,1.0
19770707,99.58,100.3,99.12,99.93,2174,99.93,1.0
19770708,99.93,100.62,99.37,99.79,2382,99.79,1.0
19770711,99.79,100.16,98.9,99.55,1979,99.55,1.0
19770712,99.55,100.01,98.81,99.45,2247,99.45,1.0
19770713,99.45,99.99,98.83,99.59,2316,99.59,1.0
19770715,99.59,100.68,99.28,100.18,2912,100.18,1.0
19770718,100.18,101.4,99.94,100.95,2989,100.95,1.0
19770719,100.95,102.17,100.68,101.79,3193,101.79,1.0
19770720,101.79,102.57,101.14,101.73,2938,101.73,1.0
19770721,101.73,102.19,100.85,101.59,2688,101.59,1.0
19770722,101.59,102.28,101.02,101.67,2311,101.67,1.0
19770725,101.67,101.85,100.46,100.85,2043,100.85,1.0
19770726,100.85,100.92,99.72,100.27,2139,100.27,1.0
19770727,100.27,100.29,98.31,98.64,2644,98.64,1.0
19770728,98.64,99.36,97.78,98.79,2634,98.79,1.0
19770729,98.79,99.21,97.71,98.85,2035,98.85,1.0
19770801,98.85,99.84,98.46,99.12,1792,99.12,1.0
19770802,99.12,99.27,98.14,98.5,1791,98.5,1.0
19770803,98.5,98.86,97.53,98.37,2171,98.37,1.0
19770804,98.37,99.19,97.79,98.74,1887,98.74,1.0
19770805,98.74,99.44,98.31,98.76,1994,98.76,1.0
19770808,98.76,98.86,97.68,97.99,1587,97.99,1.0
19770809,97.99,98.63,97.48,98.05,1990,98.05,1.0
19770810,98.05,99.06,97.67,98.92,1828,98.92,1.0
19770811,98.92,99.45,97.9,98.16,2174,98.16,1.0
19770812,98.16,98.51,97.31,97.88,1687,97.88,1.0
19770815,97.88,98.56,97.14,98.18,1575,98.18,1.0
19770816,98.18,98.6,97.35,97.73,1934,97.73,1.0
19770817,97.73,98.4,97.12,97.74,2092,97.74,1.0
19770818,97.74,98.69,97.21,97.68,2104,97.68,1.0
19770819,97.68,98.29,96.78,97.51,2080,97.51,1.0
19770822,97.51,98.29,96.84,97.79,1787,97.79,1.0
19770823,97.79,98.52,97.18,97.62,2029,97.62,1.0
19770824,97.62,97.99,96.77,97.23,1817,97.23,1.0
19770825,97.18,97.18,95.81,96.15,1940,96.15,1.0
19770826,96.15,96.42,95.04,96.06,1848,96.06,1.0
19770829,96.06,97.25,95.93,96.92,1528,96.92,1.0
19770830,96.92,97.55,96.04,96.38,1822,96.38,1.0
19770831,96.38,97.0,95.59,96.77,1908,96.77,1.0
19770901,96.77,97.54,96.35,96.83,1882,96.83,1.0
19770902,96.83,97.76,96.51,97.45,1562,97.45,1.0
19770906,97.45,98.13,96.93,97.71,1613,97.71,1.0
19770907,97.71,98.38,97.33,98.01,1807,98.01,1.0
19770908,98.01,98.43,97.01,97.28,1829,97.28,1.0
19770909,97.1,97.1,95.97,96.37,1810,96.37,1.0
19770912,96.37,96.64,95.37,96.03,1870,96.03,1.0
19770913,96.03,96.56,95.48,96.09,1490,96.09,1.0
19770914,96.09,96.88,95.66,96.55,1733,96.55,1.0
19770915,96.55,97.31,96.15,96.8,1823,96.8,1.0
19770916,96.8,97.3,96.05,96.48,1834,96.48,1.0
19770919,96.48,96.59,95.46,95.85,1689,95.85,1.0
19770920,95.85,96.29,95.23,95.89,1903,95.89,1.0
19770921,95.89,96.52,94.83,95.1,2220,95.1,1.0
19770922,95.1,95.61,94.51,95.09,1666,95.09,1.0
19770923,95.09,95.69,94.6,95.04,1876,95.04,1.0
19770926,95.04,95.68,94.44,95.38,1823,95.38,1.0
19770927,95.38,96.01,94.76,95.24,1908,95.24,1.0
19770928,95.24,95.91,94.73,95.31,1796,95.31,1.0
19770929,95.31,96.28,95.09,95.85,2116,95.85,1.0
19770930,95.85,96.85,95.66,96.53,2117,96.53,1.0
19771003,96.53,97.11,95.86,96.74,1946,96.74,1.0
19771004,96.74,97.27,95.73,96.03,2085,96.03,1.0
19771005,96.03,96.36,95.2,95.68,1830,95.68,1.0
19771006,95.68,96.45,95.3,96.05,1849,96.05,1.0
19771007,96.05,96.51,95.48,95.97,1625,95.97,1.0
19771010,95.97,96.15,95.32,95.75,1058,95.75,1.0
19771011,95.75,95.97,94.73,94.93,1787,94.93,1.0
19771012,94.82,94.82,93.4,94.04,2244,94.04,1.0
19771013,94.04,94.32,92.89,93.46,2387,93.46,1.0
19771014,93.46,94.19,92.88,93.56,2041,93.56,1.0
19771017,93.56,94.03,92.87,93.47,1734,93.47,1.0
19771018,93.47,94.19,93.01,93.46,2013,93.46,1.0
19771019,93.46,93.71,92.07,92.38,2203,92.38,1.0
19771020,92.38,93.12,91.6,92.67,2052,92.67,1.0
19771021,92.67,92.99,91.8,92.32,2023,92.32,1.0
19771024,92.32,92.62,91.36,91.63,1921,91.63,1.0
19771025,91.63,91.71,90.2,91.0,2359,91.0,1.0
19771026,91.0,92.46,90.44,92.1,2486,92.1,1.0
19771027,92.1,93.15,91.54,92.34,2192,92.34,1.0
19771028,92.34,93.13,91.88,92.61,1805,92.61,1.0
19771031,92.61,93.03,91.85,92.34,1707,92.34,1.0
19771101,92.19,92.19,91.0,91.35,1717,91.35,1.0
19771102,91.35,91.59,90.29,90.71,2076,90.71,1.0
19771103,90.71,91.18,90.01,90.76,1809,90.76,1.0
19771104,90.76,91.97,90.72,91.58,2170,91.58,1.0
19771107,91.58,92.7,91.32,92.29,2127,92.29,1.0
19771108,92.29,92.97,91.82,92.46,1921,92.46,1.0
19771109,92.46,93.27,92.01,92.98,2133,92.98,1.0
19771110,92.98,95.1,92.69,94.71,3198,94.71,1.0
19771111,95.1,96.49,95.1,95.98,3526,95.98,1.0
19771114,95.98,96.38,94.91,95.32,2322,95.32,1.0
19771115,95.32,96.47,94.73,95.93,2774,95.93,1.0
19771116,95.93,96.47,95.06,95.45,2495,95.45,1.0
19771117,95.45,95.88,94.59,95.16,2511,95.16,1.0
19771118,95.16,95.88,94.7,95.33,2393,95.33,1.0
19771121,95.33,95.77,94.59,95.25,2011,95.25,1.0
19771122,95.25,96.52,95.05,96.09,2860,96.09,1.0
19771123,96.09,96.94,95.6,96.49,2915,96.49,1.0
19771125,96.49,97.11,95.86,96.69,1791,96.69,1.0
19771128,96.69,96.98,95.67,96.04,2157,96.04,1.0
19771129,96.04,96.09,94.28,94.55,2295,94.55,1.0
19771130,94.55,95.17,93.78,94.83,2267,94.83,1.0
19771201,94.83,95.45,94.23,94.69,2422,94.69,1.0
19771202,94.69,95.25,94.08,94.67,2116,94.67,1.0
19771205,94.67,95.01,93.91,94.27,1916,94.27,1.0
19771206,94.09,94.09,92.44,92.83,2377,92.83,1.0
19771207,92.83,93.39,92.15,92.78,2105,92.78,1.0
19771208,92.78,93.76,92.51,92.96,2040,92.96,1.0
19771209,92.96,94.11,92.77,93.65,1921,93.65,1.0
19771212,93.65,94.29,93.18,93.63,1818,93.63,1.0
19771213,93.63,94.04,92.9,93.56,1919,93.56,1.0
19771214,93.56,94.26,92.94,94.03,2211,94.03,1.0
19771215,94.03,94.42,93.23,93.55,2161,93.55,1.0
19771216,93.55,94.04,92.93,93.4,2027,93.4,1.0
19771219,93.4,93.71,92.42,92.69,2115,92.69,1.0
19771220,92.69,93.0,91.76,92.5,2325,92.5,1.0
19771221,92.5,93.58,92.2,93.05,2451,93.05,1.0
19771222,93.05,94.37,93.05,93.8,2810,93.8,1.0
19771223,93.8,94.99,93.75,94.69,2008,94.69,1.0
19771227,94.69,95.21,94.09,94.69,1675,94.69,1.0
19771228,94.69,95.2,93.99,94.75,1963,94.75,1.0
19771229,94.75,95.43,94.1,94.94,2361,94.94,1.0
19771230,94.94,95.67,94.44,95.1,2356,95.1,1.0
19780103,95.1,95.15,93.49,93.82,1772,93.82,1.0
19780104,93.82,94.1,92.57,93.52,2409,93.52,1.0
19780105,93.52,94.53,92.51,92.74,2357,92.74,1.0
19780106,92.66,92.66,91.05,91.62,2615,91.62,1.0
19780109,91.48,91.48,89.97,90.64,2799,90.64,1.0
19780110,90.64,91.29,89.72,90.17,2518,90.17,1.0
19780111,90.17,90.7,89.23,89.74,2288,89.74,1.0
19780112,89.74,90.6,89.25,89.82,2273,89.82,1.0
19780113,89.82,90.47,89.26,89.69,1801,89.69,1.0
19780116,89.69,90.11,88.88,89.43,1876,89.43,1.0
19780117,89.43,90.31,89.05,89.88,1936,89.88,1.0
19780118,89.88,90.86,89.59,90.56,2139,90.56,1.0
19780119,90.56,91.04,89.74,90.09,2150,90.09,1.0
19780120,90.09,90.27,89.41,89.89,758,89.89,1.0
19780123,89.89,90.08,88.81,89.24,1938,89.24,1.0
19780124,89.24,89.8,88.67,89.25,1869,89.25,1.0
19780125,89.25,89.94,88.83,89.39,1869,89.39,1.0
19780126,89.39,89.79,88.31,88.58,1960,88.58,1.0
19780127,88.58,89.1,88.02,88.58,1760,88.58,1.0
19780130,88.58,89.67,88.26,89.34,1740,89.34,1.0
19780131,89.34,89.92,88.61,89.25,1987,89.25,1.0
19780201,89.25,90.24,88.82,89.93,2224,89.93,1.0
19780202,89.93,90.91,89.54,90.13,2305,90.13,1.0
19780203,90.13,90.32,89.19,89.62,1940,89.62,1.0
19780206,89.62,89.85,88.95,89.5,1163,89.5,1.0
19780207,89.5,90.53,89.38,90.33,1473,90.33,1.0
19780208,90.33,91.32,90.09,90.83,2130,90.83,1.0
19780209,90.83,90.96,89.84,90.3,1794,90.3,1.0
19780210,90.3,90.69,89.56,90.08,1948,90.08,1.0
19780213,90.08,90.3,89.38,89.86,1681,89.86,1.0
19780214,89.86,89.89,88.7,89.04,2047,89.04,1.0
19780215,89.04,89.4,88.3,88.83,2017,88.83,1.0
19780216,88.77,88.77,87.64,88.08,2157,88.08,1.0
19780217,88.08,88.7,87.55,87.96,1850,87.96,1.0
19780221,87.96,88.19,87.09,87.59,2189,87.59,1.0
19780222,87.59,88.15,87.19,87.56,1845,87.56,1.0
19780223,87.56,87.92,86.83,87.64,1872,87.64,1.0
19780224,87.66,88.87,87.66,88.49,2251,88.49,1.0
19780227,88.49,88.97,87.49,87.72,1999,87.72,1.0
19780228,87.72,87.76,86.58,87.04,1975,87.04,1.0
19780301,87.04,87.63,86.45,87.19,2101,87.19,1.0
19780302,87.19,87.81,86.69,87.32,2028,87.32,1.0
19780303,87.32,87.98,86.83,87.45,2012,87.45,1.0
19780306,87.45,87.52,86.48,86.9,1723,86.9,1.0
19780307,86.9,87.63,86.55,87.36,1990,87.36,1.0
19780308,87.36,88.08,86.97,87.84,2203,87.84,1.0
19780309,87.84,88.49,87.34,87.89,2182,87.89,1.0
19780310,87.89,89.25,87.82,88.88,2709,88.88,1.0
19780313,88.88,89.77,88.48,88.95,2407,88.95,1.0
19780314,88.95,89.62,88.21,89.35,2430,89.35,1.0
19780315,89.35,89.73,88.52,89.12,2334,89.12,1.0
19780316,89.12,89.77,88.58,89.51,2540,89.51,1.0
19780317,89.51,90.52,89.17,90.2,2847,90.2,1.0
19780320,90.2,91.35,90.1,90.82,2836,90.82,1.0
19780321,90.82,91.06,89.5,89.79,2441,89.79,1.0
19780322,89.79,90.07,88.99,89.47,2195,89.47,1.0
19780323,89.47,89.9,88.83,89.36,2129,89.36,1.0
19780327,89.36,89.5,88.51,88.87,1887,88.87,1.0
19780328,88.87,89.76,88.47,89.5,2160,89.5,1.0
19780329,89.5,90.17,89.14,89.64,2545,89.64,1.0
19780330,89.64,89.89,88.97,89.41,2046,89.41,1.0
19780331,89.41,89.64,88.68,89.21,2013,89.21,1.0
19780403,89.2,89.2,88.07,88.46,2023,88.46,1.0
19780404,88.46,89.18,88.16,88.86,2013,88.86,1.0
19780405,88.86,89.91,88.62,89.64,2726,89.64,1.0
19780406,89.64,90.46,89.31,89.79,2736,89.79,1.0
19780407,89.79,90.59,89.39,90.17,2516,90.17,1.0
19780410,90.17,90.88,89.73,90.49,2574,90.49,1.0
19780411,90.49,90.79,89.77,90.25,2430,90.25,1.0
19780412,90.25,90.78,89.65,90.11,2621,90.11,1.0
19780413,90.11,91.27,89.82,90.98,3158,90.98,1.0
19780414,91.4,93.31,91.4,92.92,5228,92.92,1.0
19780417,93.6,95.89,93.6,94.45,6351,94.45,1.0
19780418,94.45,94.72,92.87,93.43,3895,93.43,1.0
19780419,93.43,94.48,92.75,93.86,3506,93.86,1.0
19780420,93.97,95.71,93.97,94.54,4323,94.54,1.0
19780421,94.54,95.09,93.71,94.34,3154,94.34,1.0
19780424,94.34,96.0,94.08,95.77,3451,95.77,1.0
19780425,96.05,97.91,96.05,96.64,5580,96.64,1.0
19780426,96.64,97.75,95.96,96.82,4443,96.82,1.0
19780427,96.82,96.93,95.3,95.86,3547,95.86,1.0
19780428,95.86,97.1,95.24,96.83,3285,96.83,1.0
19780501,96.83,98.3,96.41,97.67,3702,97.67,1.0
19780502,97.67,98.11,96.44,97.25,4140,97.25,1.0
19780503,97.25,97.61,95.84,96.26,3756,96.26,1.0
19780504,96.26,96.43,94.57,95.93,3752,95.93,1.0
19780505,95.93,97.44,95.56,96.53,4268,96.53,1.0
19780508,96.53,97.5,95.82,96.19,3468,96.19,1.0
19780509,96.19,96.68,95.33,95.9,3086,95.9,1.0
19780510,95.9,96.69,95.35,95.92,3333,95.92,1.0
19780511,95.92,97.47,95.6,97.2,3663,97.2,1.0
19780512,97.2,98.89,97.14,98.07,4660,98.07,1.0
19780515,98.07,99.11,97.4,98.76,3389,98.76,1.0
19780516,98.76,100.16,98.61,99.35,4817,99.35,1.0
19780517,99.35,100.32,98.63,99.6,4549,99.6,1.0
19780518,99.6,100.04,98.19,98.62,4227,98.62,1.0
19780519,98.62,99.06,97.42,98.12,3436,98.12,1.0
19780522,98.12,99.43,97.65,99.09,2868,99.09,1.0
19780523,99.09,99.17,97.53,98.05,3323,98.05,1.0
19780524,97.74,97.74,96.27,97.08,3145,97.08,1.0
19780525,97.08,97.8,96.3,96.8,2841,96.8,1.0
19780526,96.8,97.14,96.01,96.58,2141,96.58,1.0
19780530,96.58,97.23,95.95,96.86,2104,96.86,1.0
19780531,96.86,97.97,96.5,97.24,2907,97.24,1.0
19780601,97.24,97.95,96.63,97.35,2875,97.35,1.0
19780602,97.35,98.52,97.01,98.14,3186,98.14,1.0
19780605,98.14,100.27,97.97,99.95,3958,99.95,1.0
19780606,99.95,101.84,99.9,100.32,5197,100.32,1.0
19780607,100.32,100.81,99.36,100.12,3306,100.12,1.0
19780608,100.12,101.21,99.55,100.21,3938,100.21,1.0
19780609,100.21,100.71,99.3,99.93,3247,99.93,1.0
19780612,99.93,100.6,99.16,99.55,2444,99.55,1.0
19780613,99.55,99.98,98.43,99.57,3076,99.57,1.0
19780614,99.57,100.68,98.89,99.48,3729,99.48,1.0
19780615,99.48,99.54,97.97,98.34,2928,98.34,1.0
19780616,98.34,98.59,97.1,97.42,2769,97.42,1.0
19780619,97.42,97.94,96.53,97.49,2550,97.49,1.0
19780620,97.49,97.78,96.15,96.51,2792,96.51,1.0
